uuid,Name,Sensitivity,Sensitivity2,Impedance,acoustic_design,type
05e19076-41aa-45dd-9ff9-d60149f37057,KZ ZEX Default,135.7,119.12,22.0,Closed,iem
413bafb4-9216-4b26-9848-06db71bd80d3,KZ ZS10,126.94,111.44,28.16,Closed,iem
0dd03bdf-1a46-49c9-9207-cbbe6ffdac6a,KZ ZS10 Pro,133.99,117.51,22.48,Closed,iem
28509899-5a34-4ef0-837e-5f89ecc91f97,KZ ZS6 Close,130.53,111.93,13.8,Closed,iem
6359df26-95f0-41b7-bb7f-ce0f3f0b2855,KZ ZS6 Open,130.67,112.06,13.8,Open,iem
ec0b115c-a1ea-4b59-86f0-6ea9859e8170,KZ ZSN Pro X,136.1,119.89,23.92,Closed,iem
eb8f5336-593a-4cd0-8bf8-b80cf67a994f,KZ ZST,128.45,108.97,11.28,Closed,iem
19484aa9-e15f-4dbe-8c19-8744d5d6e031,KZ ZSTX,134.36,117.8,22.05,Closed,iem
4db79390-b020-4c49-a83f-309e8a201be1,Lafitear LF3,128.74,111.14,17.37,Closed,iem
ddfd45f8-0ff9-4b3a-b0c8-3ede8a36b691,Lark Studio LSX,133.84,117.65,24.05,Closed,iem
a6b5f516-5068-4c7c-aa6c-cdccbfdc3031,Lenovo in-ear,115.63,97.9,16.87,Closed,iem
b5fe2ecd-5458-4603-8dff-4830e6689a93,LETSHUOER Cadenza 12,133.59,114.88,13.45,Closed,iem
62ad5a58-eb5f-452d-96ee-eb8823089896,LETSHUOER Conductor,128.84,108.6,9.46,Closed,iem
86db0768-ecdf-44f3-b105-b7da6cf0b421,LETSHUOER EJ07M,129.73,110.58,12.17,Closed,iem
6e8b81a5-6815-4457-8fff-c894916a8135,LETSHUOER EJ09,133.15,115.01,15.34,Closed,iem
5e0e7b84-f8b1-4613-a9b1-ee94863c4494,LETSHUOER S12,124.5,106.55,16.04,Closed,iem
4fe08871-de01-4804-9dd8-f6b7b6dea72e,Lime Ears Aether R Off (Universal),130.71,114.43,23.55,Closed,iem
9dc972fd-90cc-441c-98b8-fecdd87f2a9f,Lime Ears Aether R On (Universal),131.24,114.38,20.57,Closed,iem
f1388773-c51d-4417-8fc9-140fb6b2c658,Lime Ears Lambda (Universal),134.84,121.0,41.28,Closed,iem
185db397-3572-434e-852d-5561ce36f9ed,Lime Ears Model X Off (Universal),128.89,113.7,30.27,Closed,iem
f31b4794-ff34-4856-97f6-543f48a821e9,Lime Ears Model X On (Universal),132.14,115.49,21.59,Closed,iem
0e9a08f8-68fd-4089-a92d-a75aae793608,Lime Ears PSI Off (Universal),127.21,114.45,52.91,Closed,iem
bcf39172-2534-4943-91c1-b4c0958406c8,Lime Ears PSI On (Universal),129.09,115.76,46.45,Closed,iem
287d09aa-eac1-4734-9d92-45015662c319,Logitech h-151,123.8,108.06,26.64,Semi-open,earpad
f8596927-2cca-46a4-b95a-78dc9e9b6998,LongLife E-107,131.31,115.55,26.54,Closed,iem
6623b29a-f986-4b02-8027-20a04cfce22e,LZ Hi-Fi Audio A4,128.33,110.57,16.76,Closed,iem
579104aa-6753-43a0-baff-599e5fb63011,LZ Hi-Fi Audio A6 mini Black,129.87,113.03,20.72,Closed,iem
836ea8b2-8078-475a-84b6-d5ea264d34c6,LZ Hi-Fi Audio A6 mini Blue,130.73,113.89,20.72,Closed,iem
1e97713e-33e0-43d1-8305-805895caa32f,LZ Hi-Fi Audio A6 mini Red,126.33,109.49,20.72,Closed,iem
68a750c2-6e8b-4550-a2a4-7655067475ca,M-Audio IE 40,132.07,117.01,31.17,Closed,iem
05beedc6-28f0-4e6e-b93f-20092346c760,M-Audio IE-30,132.14,113.53,13.75,Closed,iem
66a07956-7fb5-4b62-ad5b-b228a78414d2,Mackie MC-150,118.8,104.13,34.09,Closed,full
0d51f99c-df20-48f4-aebb-1b75d142c84c,Magaosi DT6 Off-Off,137.37,123.09,37.3,Closed,iem
36db1e4a-5f4a-4048-833b-c9e2f6b6aa58,Magaosi DT6 Off-On,137.8,123.41,36.35,Closed,iem
74e54cdc-b8c9-4405-81a9-7239e66f4411,Magaosi DT6 On-Off,138.07,122.58,28.24,Closed,iem
7c2e02ea-b591-4779-894f-75580756e02e,Magaosi DT6 On-On,138.49,122.88,27.44,Closed,iem
d1edae2b-d63a-4c67-a4fa-bcdbd5f036ae,MagicSound Bionic MK3 Close,115.72,97.41,14.78,Semi-open,full
28d48776-af0c-4ae2-803b-7fe43499f8f7,MagicSound Bionic MK3 Open,118.53,100.23,14.78,Open,full
c1f4c765-f588-479b-80c4-a52c31542e9d,Marantz MPH-1,113.7,99.53,38.32,Closed,full
f0b288c7-79c2-458e-a547-4a74b61aa995,Marantz MPH-2,113.0,98.8,38.04,Closed,full
11137207-be98-4db5-a1ec-4e3cbcd0effb,Marantz MPH-3,118.23,104.8,45.41,Closed,full
3e5372b4-d470-47cf-9df7-c6077bbbc613,Marantz MPH-4,111.63,97.21,36.2,Closed,full
4715752f-4c9d-4842-b352-3fd28eca90c1,Marshall Major II,117.36,105.62,67.09,Closed,earpad
7b8d99b9-f2ee-4c40-967f-cc70a3ed983a,Marshall Monitor,113.77,100.3,44.95,Closed,earpad
82eadcba-d24e-4824-b95c-51f84557f702,Martin Logan Mikros 70,131.02,114.5,22.3,Closed,iem
c0a31250-c0ee-4570-9a4e-20ecdf40f35f,Massdrop Plus,136.87,118.76,15.43,Closed,iem
932ee329-dc34-4073-8735-cdf7c38b42ee,Master & Dynamic MH40,120.49,105.82,34.11,Closed,full
6bafacfa-c440-453b-8542-3008e53be9be,Maxell Ear Bud,123.22,107.79,28.64,Closed,iem
13ddb8a4-0f98-4432-9d1b-821d55a43db9,MB Quart QP 200,101.22,91.55,107.82,Open,full
4015cec3-7edf-4122-98af-619810abd005,MB Quart QP 400,104.2,98.87,293.03,Open,full
0cf7a8b2-89a7-4e66-8963-3a35d6c07dfd,MEE Audio A151,129.61,118.49,77.3,Closed,iem
1121d517-5858-446c-b009-e6247379bd2f,MEE Audio A161,133.02,119.96,49.34,Closed,iem
9c8f60a5-d974-464d-9222-1102ac83dee1,MEE Audio M6,124.21,106.49,16.91,Closed,iem
50c2e0db-4841-4a2a-a137-5aa76fbb5cf8,MEE Audio M6P,125.97,108.47,17.8,Closed,iem
d6bf9721-c7f3-44e3-8606-281b1afec324,MEE Audio M6Pro,126.03,108.15,16.27,Closed,iem
37b88908-aef8-4bfe-8e56-0bcc2d3be816,MEE Audio MX2 PRO,122.73,107.62,30.82,Closed,iem
6ce4d91a-462f-4e6b-84b7-ea837b9a49ed,MEE Audio Pinnacle P1,116.84,103.83,50.01,Closed,iem
5e016198-3652-4c53-91cb-06f3289a09c3,MEE Audio Pinnacle P2,124.99,107.2,16.64,Closed,iem
d42c5ecc-401e-424f-a2ae-55a7e14d5fd5,MEE Audio R1,124.97,107.61,18.36,Closed,iem
94211fe8-6eb0-44f6-a9bc-fa23febd3bb1,MEE Audio S6,123.58,105.55,15.74,Closed,iem
da03839f-9ca5-449f-9203-724c6d1ea38f,Meze 11 Neo,125.78,108.2,17.48,Closed,iem
a4e595bb-d45a-460c-8471-0e748c9c1435,Meze 12 Classics,127.27,109.6,17.1,Closed,iem
181f82e6-1e20-42be-a483-afb8dfbfcc16,Meze 99 Classics Not a tight fit,119.48,102.58,20.42,Closed,full
21275290-54ef-46c8-8bf0-369500a454ab,Meze 99 Classics Tight Fit,119.93,103.03,20.42,Closed,full
b610af8a-6de1-41f3-958c-e98b16d93d79,Meze 99 Neo,124.19,107.32,20.59,Closed,full
3d3619bb-eeef-4342-a029-6917108519cc,Meze Empyrean,114.16,99.29,32.57,Open,full
69541cca-8569-4e38-8c07-8e0831913622,Meze Rai Penta,133.68,115.93,16.81,Closed,iem
d387eb3b-101c-49b3-964d-660f1b7c9cb9,Meze Rai Solo,130.4,113.15,18.85,Closed,iem
fec24992-9d2e-48da-b90a-84ce8f4238a2,Monoprice 8320,124.46,109.34,30.71,Closed,iem
91361e79-419c-41ee-9cd8-a2ee6cab05da,Monster Beats by Dr. Dre Studio,120.37,113.64,212.48,Closed,full
2521df43-773c-471c-9aa7-7f7e6ed73b4e,Monster Beats Lady Gaga HeartBeats,123.58,106.24,18.46,Closed,iem
058cec4b-b5d2-4415-98f5-d4524b76b017,Monster Beats Mixr,119.42,102.24,19.14,Closed,full
f8b8dc15-6eca-46fa-b1c3-f8bd9367c9b2,Monster Beats Solo with ControlTalk Headphones,114.41,99.15,29.8,Closed,earpad
6fc2263f-3370-4fe6-9642-296f52d5ec32,Monster Diesel Vektr,115.84,101.15,34.0,Closed,earpad
1c39c1cb-033c-4473-a302-bdf010ae408f,Monster Elements Wireless On-Ear Default,127.04,109.46,17.47,Closed,earpad
f3307565-baa7-4047-9931-69ec939dba29,Monster Elements Wireless Over-Ear Analog wire,123.43,106.04,18.22,Closed,full
16be998c-ce9a-4cfe-9c2f-e303dfbd0cd5,Monster Inspiration Noise-cancelling Off,111.64,97.22,36.08,Closed,full
ce6f3f3a-7b73-4dc1-9f4a-96b15133eccd,Monster Inspiration Noise-cancelling On,115.09,104.97,97.35,Closed,full
8b174d92-f902-4031-8fab-58ff07f815e3,Monster Jamz In-Ear,129.62,112.4,18.97,Closed,iem
40a20d07-3742-4d37-b429-b83d1ef18cc3,Monster Miles Davis,124.72,107.53,19.12,Closed,iem
c4df9637-58ad-49f3-939a-bf93f7f06c69,Moondrop Blessing 2,124.97,109.22,26.62,Closed,iem
1fc6697b-36cc-4b3f-81df-b4c50676b3ad,Moondrop Kanas Pro,126.72,111.58,30.62,Closed,iem
aca95d00-1a18-40fb-a04e-1efe8ea80770,Moondrop KATO,127.94,113.38,35.02,Closed,iem
29f57a8b-5c1a-4d87-8427-6beca904d3d4,Moondrop KXXS,127.39,112.2,30.29,Closed,iem
1aa80850-f325-4aa3-b5b6-72253d1d4afd,Moondrop Stellaris,119.39,103.98,28.8,Closed,iem
39b847b6-fd2b-428a-a119-8311c6a8dd89,Moondrop Variations,125.05,105.12,10.15,Closed,iem
b93f01ce-642f-4cc3-9747-9b9a3cc0d90c,Moondrop Venus,106.21,88.7,17.74,Open,full
d7c02232-ce3a-4ce5-921d-9445129b16ce,MrSpeakers AEON Black Dampfer,108.97,90.2,13.3,Open,full
78161aa1-ba18-45cc-aed3-73f63f9bd235,MrSpeakers AEON White-1 Dampfer,108.57,89.81,13.3,Open,full
0d38bafd-8476-4a38-86ea-8617adf09ff4,MrSpeakers AEON White-2 Dampfer,109.34,90.58,13.3,Open,full
888443f5-25a1-4af7-a14f-6c2830f56899,MrSpeakers Alpha Dog,97.55,84.17,45.91,Closed,full
8ce98729-a80f-4743-b295-66bdfdd8863a,MrSpeakers ETHER,115.17,99.03,24.31,Open,full
00e67844-e9ef-41d3-9e31-1c0a8d1b5cc5,MrSpeakers ETHER 2,101.56,84.78,21.0,Open,full
5dede805-3038-4b35-b53a-388eb831bcd4,MrSpeakers ETHER C Flow Mod,107.5,91.02,22.51,Closed,full
81aef024-58f8-4563-980b-72ef94b1ed6c,MrSpeakers ETHER C Flow Mod Kennerton ECL 1,103.39,86.91,22.51,Closed,full
adc2329a-3a56-47db-8900-32c646407491,MrSpeakers ETHER C Flow Mod Kennerton ECL 2,92.48,76.0,22.51,Closed,full
b4b3303a-bf33-4ec6-bd8a-214e19390ccc,MrSpeakers ETHER C Flow Mod Kennerton ECL 3,106.31,89.84,22.51,Closed,full
5d242c94-76aa-4945-a24e-6c8e781db385,MrSpeakers ETHER C Flow Mod VesperAudio 0,92.42,75.95,22.51,Closed,full
07cbc226-6a51-42b4-946c-d1ce0565547e,MrSpeakers ETHER C Flow Mod VesperAudio 1,88.93,72.46,22.51,Closed,full
2b95097e-3e0f-40c0-8483-c776221ac840,MrSpeakers ETHER C Flow Mod VesperAudio 10,87.21,70.73,22.51,Closed,full
e4333fe8-2551-4d69-9b04-c9cb4d2ec6ab,MrSpeakers ETHER C Flow Mod VesperAudio 12,86.32,69.85,22.51,Closed,full
960b8a7e-5236-4d4b-abf9-7b4187652824,MrSpeakers ETHER C Flow Mod VesperAudio 13,85.99,69.51,22.51,Closed,full
419f28e2-f1a6-4f9a-98be-9bf6cd9316fa,MrSpeakers ETHER C Flow Mod VesperAudio 2,88.89,72.41,22.51,Closed,full
1e8df9d5-380d-4f46-a252-d0f1dfa9e0a5,MrSpeakers ETHER C Flow Mod VesperAudio 3,88.11,71.64,22.51,Closed,full
f5714c6f-4a26-4dd0-887d-0d7f7ee899d8,MrSpeakers ETHER C Flow Mod VesperAudio 4,88.29,71.81,22.51,Closed,full
99303090-49e8-426c-9e2b-6f6c21d0e0e8,MrSpeakers ETHER C Flow Mod VesperAudio 6,87.07,70.6,22.51,Closed,full
287dbdd8-4259-4e80-bd37-77c6347efe4e,MrSpeakers Mad Dog,97.53,84.66,51.66,Closed,full
99d939dd-b56f-466d-a0f4-89b00f9e5a80,Musical Fidelity EB-50,129.02,118.03,79.6,Closed,iem
adf2fd99-3a8f-4638-888c-4ad6b12da1d0,MyST Gatling,95.73,81.79,40.37,Open,full
ebcf1bb3-36c2-4a98-9281-841ce750cfb4,MyST Gatling 42,94.27,81.31,50.5,Open,full
23e63c18-05bd-4e67-ae6b-4f9bbe9a7db3,MyST Gatling AT Aineri Mode Cable 1,92.37,79.49,51.5,Open,full
9a7f286b-822f-4842-bb95-b9c3afd3e41e,MyST Izo-OS,89.81,74.28,27.95,Open,full
64a17210-3cf0-4a82-bee5-d2f1c6bfd78e,MyST IzoEM-1,119.13,94.53,3.46,Closed,iem
1aa3f144-9816-4e79-a142-c01b7d4e3c21,MyST IzoEM-1 2017,102.22,86.29,25.55,Closed,iem
2519008a-a928-4299-9278-7d15fd39f7ab,MyST IzoPhones-30 Black,100.9,85.2,26.9,Open,full
6f0b7f00-182f-45ed-a775-551541bf3bd5,MyST Izophones-30 Silver (Old),96.88,81.57,29.46,Open,full
a8565526-8002-41d4-89c6-9b0df15f5b6e,MyST Izophones-30s,98.14,82.57,27.74,Open,full
22c7f741-ddbd-43aa-9521-31a049e96c52,MyST IzoPhones-60,90.51,79.85,85.79,Open,full
b2ca9300-c40a-42e2-a8e0-b04ba1273ff9,MyST Nail 1,122.59,114.62,159.57,Closed,iem
334e6271-46c1-4012-85dd-0293e3a636d0,MyST Nail 3,127.09,115.57,70.59,Closed,iem
ff7103a4-76ca-4887-af4e-e842dd668d05,MyST Nail 4,133.09,120.36,53.36,Closed,iem
6c09c5d5-10d7-46a1-96d1-b20802f1f0fc,MyST Nail2v2,120.39,115.57,330.04,Closed,iem
1d9e3a6c-5617-41e9-85fd-6ca45de767f3,MyST Nail2x2,120.89,114.85,248.83,Closed,iem
2c6710a5-3221-4e01-9439-4d21280a9bd4,NAD Viso HP50,116.48,102.07,36.22,Closed,full
44c88782-ba68-4e3c-87fe-3a8aa34d2d30,Nakamichi NBE 250,127.17,109.47,16.99,Closed,iem
5dde3b0f-83ab-4ded-82e6-95e17584991a,Nakamichi NEP-MV5,125.09,107.75,18.47,Closed,iem
8225f954-54ee-46f4-a54b-40c458fe5a07,Nakamichi NEP-S600,124.38,109.5,32.52,Closed,iem
fc28cf9b-8e34-4c8c-90a6-1d4e7db6e105,Nakamichi NEP-S660,123.21,105.72,17.83,Closed,iem
32b04bca-e0a2-4078-9803-5155ebe4cc04,Nakamichi NEP-S800,131.6,114.4,19.04,Closed,iem
9efdab23-1a76-4f30-89bd-85e3f05775cc,Neumann NDH 20 Default,111.31,103.68,172.59,Closed,full
7d342fad-baef-44f2-b6eb-5510fe354c85,Neumann NDH 20 No Dempher,112.86,105.23,172.59,Closed,full
e71363e5-239b-4ff8-91c2-538e7ba31af6,Neumann NDH 20 No Dempher with Glass,112.57,104.94,172.59,Closed,full
4e4fbedc-3747-4861-814f-f0e7bebdbe94,NICEHCK HC5,140.39,123.56,20.73,Closed,iem
11b22378-f5b2-49f3-a325-1d155682fd2e,NICEHCK VIDO Dampered,113.46,98.69,33.35,Semi-open,iem
5b2c57ee-06b1-42ac-8171-aa171167120f,NICEHCK Vido Default,123.29,108.49,33.09,Open,iem
2d404058-69ec-4511-a93e-0d34f09f9810,Noble Audio Dulce Bass,133.69,117.73,25.39,Closed,iem
574d1acb-8e54-434d-9636-ddc850c4d38b,Noble Audio EDC Bell,127.47,109.78,17.03,Closed,iem
0862429c-4004-41af-8918-44ef4e64e716,Noble Audio KAISER ENCORE,136.3,119.15,19.29,Closed,iem
3f3ba40b-fc38-4a8b-a285-219abd98ff7d,Noble Audio KATANA,137.82,120.07,16.8,Closed,iem
908bb7a5-5ee8-4025-8ab7-ca157a844218,Noble Audio Khan,131.15,114.07,19.61,Closed,iem
bfc685b1-1b3d-4282-8679-fd401370baf1,Noble Audio SAGE,133.54,117.53,25.09,Closed,iem
61b96867-3661-4519-88df-b29987a106ef,Noble Audio Savana,134.46,118.24,23.93,Closed,iem
ffad615a-4bbd-4a1b-9692-53d50e0c7720,Noble Audio SULTAN,134.89,115.47,11.43,Closed,iem
39aa49a5-244d-4aac-92ca-86949fb01af4,Noble Audio Trident,135.47,119.17,23.45,Closed,iem
4550b288-ca2a-4d98-a17a-ae8f0604d2ab,Noble Audio TUX 5,133.32,113.56,10.55,Closed,iem
76107e2d-a1fa-438c-8274-259f832dca09,Nu Force NE-600M,127.11,112.19,32.16,Closed,iem
e7dd189f-acd7-4622-a6e6-3e520764eba7,Nu Force NE-600X,128.23,110.58,17.19,Closed,iem
8028bdb9-8f3d-4b82-a901-a75a122404d1,Nu Force NE-770X,123.36,105.4,16.0,Closed,iem
5f79cbaf-ed66-4d3b-851a-faeb890da74c,Nu Force Primo 8,135.73,120.78,31.99,Closed,iem
81fd874e-6412-4029-9f43-c142118681ee,Oblanc Shell NC3-2 Max,114.01,118.49,2809.73,Closed,full
c0d1d91c-184e-47cc-bfa0-6bd3fb3a2738,Oblanc Shell NC3-2 Min,111.95,116.43,2809.0,Closed,full
a9ec62b0-2009-4281-9fa3-5a7a3214793e,oBravo ERIB-1C,120.03,101.68,14.6,Semi-open,iem
c4bcf154-ffb0-41f6-88cf-e5e3aa0d3ace,Ollo Audio HPS S4,117.43,102.83,34.64,Open,full
15a1f6a8-ee9b-4dce-b888-d610cfc77f04,OneOdio Studio Standard Professional DJ headphone,117.77,103.38,36.33,Closed,full
8b5b1ad1-1306-4086-9821-4ab134eab786,Onkyo E900M,126.97,108.02,12.73,Closed,iem
3104e563-312e-4b68-97a4-7fd2658a551c,Onkyo IE-FC300,122.28,107.24,31.34,Closed,iem
c2298b7d-4356-4960-a584-e8212860926c,OperaFactory OM1,129.81,112.06,16.8,Closed,iem
b207ebd2-e035-4361-a517-de1f548dbb3c,OperaFactory OM3,128.35,113.18,30.43,Closed,iem
26683bbf-b917-419c-b8c1-1875139d904d,OPPO PM1,110.63,95.7,32.17,Open,full
7f52505f-1989-4c1d-b87f-d49a13b8c711,OPPO PM1 Alternative cushions,109.57,94.55,31.43,Open,full
aa8b4093-aa7f-4fd2-bf86-c18904942df3,OPPO PM1 Velour cushions,107.47,92.44,31.43,Open,full
1b9bff80-b901-422a-bdd2-1eef000dc68c,OPPO PM1 Velour cushions and Damper,108.04,93.01,31.43,Open,full
4c93cd0e-f28c-4010-86ea-a61856a980cb,OPPO PM2,111.39,96.37,31.5,Open,full
0f8fbd59-92d5-4731-b866-9d15a1fcfe02,OPPO PM3,111.86,96.22,27.28,Closed,full
0158f743-76c6-4098-93e4-6cc2c2f98ec9,Oriolus Finschi,130.78,113.25,17.68,Closed,iem
ddb4cca4-be07-44eb-b0a7-9201fc1102cd,Oriolus Forsteni,127.49,111.31,24.07,Closed,iem
6c8d24a2-834e-4c91-80a9-9298d2e92a9e,Oriolus Mellianus,125.83,110.67,30.45,Closed,iem
ffc48586-5f06-421d-8ecf-8f30b7bffecc,Oriolus MK2,131.95,113.62,14.68,Closed,iem
44919416-7ecf-4213-b9c2-6c1a0e69db42,Oriveti Basic,133.73,116.54,19.09,Closed,iem
832601d7-ab3e-4acd-b18f-8ec4076efa52,Oriveti OH500,135.19,115.31,10.27,Closed,iem
bc89a63d-b5bd-4348-a699-6cc864506867,Oriveti Primacy,137.89,117.02,8.19,Closed,iem
f11cbd4e-eed9-4bb8-8574-a98b211fb3a3,Ortofon e-Q7,131.38,117.36,39.64,Closed,iem
ba4f526a-6adf-4503-b35a-1761658b745f,Ortofon e-Q8,139.12,121.19,16.11,Closed,iem
074df5de-09be-4d3c-8507-662daa36dfe9,Ostry KC06,135.33,117.77,17.54,Closed,iem
3b066c74-e935-4e7b-8479-25b14323a865,Ostry KC06A,135.11,117.57,17.64,Closed,iem
6015b5a2-401e-4e63-a606-1da701937a30,Ostry KC09,132.83,117.5,29.32,Closed,iem
928df2ee-1fb6-4831-afe6-2b0e2b0655d9,Paiaudio MR2,136.93,121.61,29.38,Closed,iem
3c6bba32-d5ae-4e6e-9a96-2240be184e19,Paiaudio MR3,132.81,118.08,33.61,Closed,iem
6e55efc6-c332-4c1c-8c84-5cf6386d2714,Panasonic HJE 120,124.68,107.12,17.55,Closed,iem
4da18bd7-6106-4e83-9f4a-225d2b5c61d7,Panasonic RP-HT010,114.63,98.7,25.5,Semi-open,earpad
c97f337d-1efc-4a2b-8683-e67850d18477,Penon Globe,136.86,116.4,8.99,Closed,iem
180baa4c-b1bd-42ba-b16b-de1a113e7cf4,Penon Legend Off Off Off,139.81,120.34,11.29,Closed,iem
bb0455b7-15cf-4c0b-8699-fcb87c91f156,Penon Legend Off Off On,139.98,120.43,11.1,Closed,iem
b064f024-2377-443f-9753-adf6f5bbe5c1,Penon Legend Off On Off,140.45,120.63,10.42,Closed,iem
2febb06d-607d-4499-a470-7661f2f7b53c,Penon Legend Off On On,140.87,120.84,9.93,Closed,iem
9e316410-9f96-4968-bdea-a269bba85863,Penon Legend On Off Off,139.9,120.43,11.32,Closed,iem
416e454e-3b67-4257-a3c8-8a1b7c119fc3,Penon Legend On Off On,140.05,120.5,11.11,Closed,iem
31c561b2-e0b4-42c3-b40c-3788a4b5cb48,Penon Legend On On Off,140.53,120.71,10.43,Closed,iem
78caed1b-123d-4f73-b2df-195b5e2115e1,Penon Legend On On On,140.95,120.93,9.97,Closed,iem
517c4bae-0898-4b85-ab7a-b2c32e34e7d0,Perfect Sound Dido D901,121.56,104.6,20.17,Closed,full
93e770d1-ec0e-4d0d-a709-975220567def,Periodic Audio Be,130.56,115.99,34.91,Closed,iem
81468ad9-c417-4433-bfb2-a0f207b3077d,Phiaton MS 400,122.47,108.55,40.6,Closed,full
255914f0-7018-44d5-aa18-0a81e3b9e6cd,Phiaton PS 320,118.9,103.81,31.01,Closed,earpad
ee9be5f8-c635-4bc0-8107-cca4ce9a8ca9,Philips EM-6126,121.53,101.8,10.63,Closed,earpad
90fc1fcc-ce05-43cb-8a3f-de665270dfb8,Philips Fidelio L1,110.49,95.07,28.75,Semi-open,full
ddd08b20-c789-4a2d-90ca-55fe0b59f984,Philips Fidelio X1,116.18,101.82,36.62,Open,full
9cfb60b2-b0b1-40be-85f1-26515ea387c0,Philips HP 195,103.62,89.33,37.26,Closed,full
d6397bd7-ae3e-47ce-ac10-8745819c7780,Philips O Neill SHO 9560,109.86,95.53,36.94,Closed,full
b658624d-e893-4208-95f0-5491db9fa23f,Philips SHB 9100,113.83,99.23,34.65,Closed,earpad
79c534f0-3c0f-45b7-bc94-2e62841edc42,Philips SHE 5105,128.39,111.07,18.54,Closed,iem
a31e253c-19cc-479d-b3f6-aa78d0068685,Philips SHE 7000,124.14,106.82,18.54,Closed,iem
fe9c0b97-8e3e-4556-8c3d-b50c7b0ee642,Philips SHE 8000,129.5,112.09,18.17,Closed,iem
4133ece8-5593-42b2-8377-aa8902f4adcd,Philips SHE 9005a,127.82,110.59,18.91,Closed,iem
8b1d0f3f-056d-4baa-ae44-8966b9f64180,Philips SHE3590,126.48,108.83,17.16,Closed,iem
39a11638-c890-4bfa-9eed-aa5be532c357,Philips SHE3700,128.04,110.2,16.44,Closed,iem
53a27d9b-0a12-4564-b829-cc3699acfd7f,Philips SHG 7210,112.6,97.98,34.5,Closed,earpad
6065f2b0-9a35-492d-a0a4-8b349912d52b,Philips SHL 5905 BK,107.63,94.88,53.07,Closed,full
3ce347e8-bdcd-4099-a647-443d2ca74b91,Philips SHM 6110 U,113.17,98.05,30.77,Closed,earpad
e41a1f40-7903-4db7-ae8c-9abc48acbe52,Philips SHM 6500,101.33,88.27,49.43,Closed,full
d00fda11-9ccf-42d8-a336-69eed9de2773,Philips SPH 6000,110.07,95.6,35.75,Closed,full
c19af7ac-8972-4dd5-92cc-bdb183fb4746,Philips TAE4105,126.18,111.49,33.93,Closed,iem
da713963-bd82-472d-97cf-22ceaf962719,Philips TAUE100 In Ear,129.82,115.09,33.67,Semi-open,iem
d337a2d3-98a7-43e1-b269-f6dda3283716,Phonak Audeo PFE 111 112 Complete Black Filter,123.67,109.45,37.83,Closed,iem
63ee62ae-95aa-4d4a-b34d-b6415cc783a4,Phonak Audeo PFE 111 112 Dark Grey Filter,123.93,109.7,37.83,Closed,iem
d1c2210d-59a4-4545-9988-75d6de78bb58,Phonak Audeo PFE 111 112 Green Filter,122.09,107.87,37.83,Closed,iem
f28ab458-79af-4ef0-950c-40605955e34e,Phonak Audeo PFE 111 112 No Filter,126.97,112.74,37.83,Closed,iem
6cf6b53d-0b3d-41ea-b009-d96bc0a93b5e,Phonak Audeo PFE 111 112 Universal Black Filter,121.94,107.72,37.83,Closed,iem
710af9e6-b550-4c28-8cf8-61723c12febc,Phonak Audeo PFE 112 Light Grey Filter,125.56,111.34,37.83,Closed,iem
ecee7bbb-766b-4dd3-b232-686baf478f02,Phonak Audeo PFE 232 Complete Black Filter,122.39,107.97,36.17,Semi-open,iem
26980835-ef46-4946-89e1-9c899f84635e,Phonak Audeo PFE 232 Dark Grey Filter,120.01,105.59,36.17,Semi-open,iem
155d5c8e-a2cf-4d9e-bcee-9c62e3422fa9,Phonak Audeo PFE 232 Green Filter,119.56,105.14,36.17,Semi-open,iem
bbd68fef-bd10-4f92-bdb5-896f443bb899,Phonak Audeo PFE 232 Ligth Grey Filter,124.9,110.48,36.17,Semi-open,iem
829a5b22-8303-4328-80bb-ce15d91c9a9c,Phonak Audeo PFE 232 No Filter,126.57,112.15,36.17,Semi-open,iem
e831e2fc-ef0e-4f0f-8708-d1477c9a6450,Phonak Audeo PFE 232 Universal Black Filter,120.01,105.59,36.17,Semi-open,iem
6132dbe2-373f-4a74-80af-fd39705c9dba,Pioneer HDJ-1000,112.71,100.52,60.35,Closed,earpad
0812c568-668c-48c5-a70a-74714bcbc5f1,Pioneer HDJ-2000,115.57,101.58,39.94,Closed,earpad
c8239ed8-6285-4f02-91d3-9983bcc5c620,Pioneer HDJ-500-K,115.22,102.94,59.17,Closed,earpad
f52f3ba2-ce2d-45a8-aaed-99e750ca7732,Pioneer HRM-6,117.85,104.26,43.74,Closed,full
5869fd3c-d96c-4721-af8f-49dac34e9018,Pioneer SE 700,85.54,92.81,5331.77,Open,earpad
a9323c70-ee29-4913-a64f-3f40a945f7df,Pioneer SE-CH5 BL,127.18,111.29,25.74,Closed,iem
3336aff7-1ff8-42a6-8b13-693501023e9d,Pioneer SE-DJ5000,115.69,103.43,59.37,Closed,full
cfb54dc5-974d-478e-93fc-24f3c1453db8,PMV PP All Closed,123.23,105.89,18.44,Closed,iem
2a3f885c-2ac6-499b-ad5d-220ffa14e2d8,PMV PP Default,123.07,105.72,18.44,Closed,iem
fa41ff14-2323-4b3f-890c-f1ee90f9fae4,PMV PP In Closed,123.34,106.0,18.44,Closed,iem
e093167e-828a-4adc-a713-f0b37c2dd304,PMV PP Out Closed,122.96,105.61,18.44,Closed,iem
